review_id,Enterprise,sentiment,review_text;;
4471,Google,Negative,@Google and @Apple can you explain away the slave contract in Kuwait by your apps?????? I am disgusted.;;
4472,Google,Neutral,Me : (falls down). . Message on google meet : ARE YOU SPEAKING SOMETHING ? YOUR MICROPHONE IS MUTED PRESS F2 TO TURN IT ON;;
4472,Google,Neutral,Me: (falling over).. Message on google meet: SPEAK SOME? YOUR MICROPHONE IS MUTED PRESS F2 THAT IT IS ON;;
4472,Google,Neutral,Me: (falls down).. Message on google meet: ARE YOU SPEAKING SOMETHING? YOUR MICROPHONE IS MUTED PRESS F2 TO TURN IT ON;;
4472,Google,Neutral,Me : (falls ).. Message on google meet... ARE YOU SPEAKING SOMETHING? YOUR MICROPHONE IS MUTED PRESS F2 TO CALL IT ON;;
4472,Google,Neutral,25 Me : ( He falls her down ).. 2 Message on you google phone meet : ARE YOU SPEAKING SOMETHING? YOUR THE MICROPHONE IS MUTED IN PRESS F2 TO ONE TURN TO IT ON;;
4472,Google,Neutral,find : (falls heavily).. me on google meet : ARE YOU SPEAKING SOMETHING? AS MICROPHONE WILL MUTED AS<unk> TO TURN IT ON;;
4473,Google,Irrelevant,Bahahah I meannn we are the best sign .  pic.twitter.com/t3GeArq3jn;;
4473,Google,Irrelevant,Bahahah I mean we're the best sign. pic.twitter.com / t3GeArq3jn;;
4473,Google,Irrelevant,Bahah I mean we are the best sign. pic.facebook.com / t3GeArq3jn;;
4473,Google,Irrelevant,Bahahah I meannn we are the best sign .  pic.twitter.com/t3GeArq3jn;;
4473,Google,Irrelevant,† Bahahah I meannn we are the best sign .  pic.twitter.com/t3GeArq3jn;;
4473,Google,Irrelevant,<unk>;;
4474,Google,Neutral,This conspiracy can no longer be secret. They all need to know the truth of how reality came into being. How we were all created... pic.twitter.com / hdtoyR6moq;;
4474,Google,Neutral,The Daily Luigi Fact... Google knows too much. They know everything. This conspiracy can no longer be a secret.;;
4474,Google,Neutral,is;;
4475,Google,Negative,Bye why did google meets update its So ugly pic.twitter.com/QONnUSIruX;;
4475,Google,Negative,Bye why Google has updated its So ugly pic.twitter.com / QONnUSIruX;;
4475,Google,Negative,Bye why did google meetings update its So ugly pic.fm / QONnUSIruX;;
4475,Google,Negative,Bye why did google meets update its So ugly pic.twitter.com/QONnUSIruX;;
4475,Google,Negative,for Bye why did google meets update its So ugly pic.twitter.com/QONnUSIruX;;
4475,Google,Negative,be;;
4476,Google,Neutral,@Google sir please help me recovery my Gmail account please help me because it Google could not verify that this account belongs to you pic.twitter.com/vrDvUunVye;;
4476,Google,Neutral,@ google sir please help me restore my Gmail account please help me because google could not verify that this account is yours pic.twitter.com / vrDvUunVye;;
4476,Google,Neutral,RhandlerR sir please help me recovery my Gmail account please help me because it Google could not verify that this account belongs to you pic.twitter.com/vrDvUunVye;;
4476,Google,Neutral,2 RhandlerR sir please help me recovery my Gmail account please help me because it Google could not verify that this account belongs to you pic.twitter.com/vrDvUunVye;;
4476,Google,Neutral,<unk>;;
4477,Google,Positive,no;;
4479,Google,Neutral,When my family asks me about oscars major I explain to them so proudly like I even pull out my google translate so that they aren’t lost .  my mom more proud of him than me;;
4479,Google,Neutral,When my family informs me how oscars major I explain to them so proudly like I even pull out that google translate so that they aren’t lost.  my brothers more proud of him than me;;
4479,Google,Neutral,When my stupid family asks me about oscars major in I explain to them me so as proudly like I even pull it out my google of translate so that they both aren ’ t completely lost. my mom more proud of him than me;;
4479,Google,Neutral,When my kid questions me about oscars why I explain to them things clearly like I even pull out my google translate so that they aren’t lost. my mom more proud of themselves than me;;
4482,Google,Irrelevant,pls google the definitions of words before using them .  its a mistake we have all made but pls im getting secondhand embarrassment;;
4482,Google,Irrelevant,pls google the definitions of words before using them.;;
4482,Google,Irrelevant,pls google the definitions of what im using them.  its a mistake we have all made but pls im getting secondhand embarrassment;;
4482,Google,Irrelevant,They pls and google the definitions of words before using them. If its a mistake the we could have all made but pls im getting secondhand embarrassment;;
4482,Google,Irrelevant,pls google full definitions of words before using them. its a mistake many have always made but pls im getting secondhand in;;
4486,Google,Positive,Not each chapter for this books being over 40 pages 🥴 yeah I’m not buying it I’ll stick to the powerpoints and google;;
4486,Google,Positive,Not each app for this books being over 40 pages 🥴 yeah I’m not buying it I’ll guess at the powerpoints and google;;
4486,Google,Positive,x Not each chapter for this eight books being over seventy 40 pages [UNK] yeah I ’ m still not buying it I ’ I ll stick to the powerpoints... and google;;
4486,Google,Positive,Not each copy of this books being over 40 pages <unk> yeah I’m not buying it I’ll stick to that book and google;;
4487,Google,Irrelevant,Girl what information???? Google conspiracies are your references when there are interviews of FOXY literally denying this....;;
4487,Google,Irrelevant,Girl what information???? Google this are your references when this are interviews of FOXY literally denying this....;;
4487,Google,Irrelevant,Girl wrote what information???? And Google conspiracies are your references only when there also are my interviews of FOXY literally denying yourself this....;;
4487,Google,Irrelevant,Girl what though???? Google this for your references when there are interviews of FOXY reporters denying this....;;
4488,Google,Neutral,Best Beauty Tips for Men. . bothhealthandbeauty.info/2020/07/best-b….  ;;
4488,Google,Neutral,The best beauty tips for men.. bothhealthandbeauty.info / 2020 / 07 / best-b....;;
4488,Google,Neutral,Best Beauty Tips for Men.. bothandfanty.info / 2020 / 07 / best-b....;;
4488,Google,Neutral,Best Beauty Tips | Men..<unk>.info/2020/07/best-b….;;
4488,Google,Neutral,2000 Best for Beauty Beauty Tips for Men.. in bothhealthandbeauty. info / from 2020 / 07 / best - b ….;;
4488,Google,Neutral,Your Health Tips Last June.. bothhealthandbeauty.info/2020/07/best-b....;;
4489,Google,Negative,Netflix is the new Google. Killing products just as people love them.;;
4489,Google,Negative,Netflix is the new Google. Products kill the way people love them.;;
4489,Google,Negative,Netflix is the new Google.;;
4489,Google,Negative,Netflix is the new Google. Killing products just as you love them.;;
4489,Google,Negative,Netflix is the new Google. See Killing your products just as people love them.;;
4489,Google,Negative,Netflix is the new Google. Killing products just as others like them.;;
4490,Google,Negative,Me when my google meet doesn’t work;;
4490,Google,Negative,Me when my meeting with Google doesn't work;;
4490,Google,Negative,Me when my google meet up work;;
4490,Google,Negative,Me when my google meet doesn u ’ t always work;;
4490,Google,Negative,Me when my google meet doesn’t open;;
4491,Google,Irrelevant,how's that psy's fault? if your people cant comprehend differences in genres of music and generalize kpop as one sound that's borderline racism. Google that shit and educate yourself in the process as well. you're welcome.;;
4491,Google,Irrelevant,how is that to blame? if your people don't understand the differences in the genres of music and generalize kpop as a sound that is borderless racism? google this shit and educate yourself. you are welcome.;;
4491,Google,Irrelevant,What's the fault of psychics? if your people can't understand the differences in music genres and summarize kpop as one sound that borders on racism.;;
4491,Google,Irrelevant,how's that psy's fault? if your people cant comprehend differences in understanding of music and think kpop as one sound that's borderline creepy. Google that shit maybe educate yourself in the process as well. you're welcome.;;
4491,Google,Irrelevant,how's that that psy'S s fault? if your people cant comprehend differences except in genres of music anymore and only generalize kpop as one sound like that's still borderline racism. Google that shit now and educate yourself in tracing the process as well. Yep you're welcome.;;
4491,Google,Irrelevant,how's that psy's fault? if your people cant comprehend itself in genres over culture and generalize kpop as one sound with's borderline racism. Google that shit and educate yourself in the middle damn well. We're black.;;
4494,Google,Neutral,My favorite patient line: “Google said...”;;
4494,Google,Neutral,My favorite Simpsons line: “Google said...”;;
4494,Google,Neutral,From My favorite little patient line : “ Google said... ”;;
4494,Google,Neutral,Your favorite music line: “Google said...”;;
4495,Google,Negative,@SamsungMobileUS I opened @Google Streetview on my Samsung and next thing my phone screen stopped working properly till now. Can y'all please explain;;
4495,Google,Negative,@ SamsungMobileUS I opened @ Google Streetview on my Samsung and next thing I know my phone screen was not working properly.;;
4495,Google,Negative,@ SamMobileUS I opened @ Google Streetview on my Samsung and now my phone screen has stopped working properly.;;
4495,Google,Negative,@SamsungMobileUS I opened @Google Streetview on my Samsung the next thing my phone screen stopped working properly till yesterday. Should y'all please explain;;
4495,Google,Negative,@SamsungMobileUS I opened @Google Streetview on from my expensive Samsung tablet and next thing my phone screen stopped working properly till late now. I Can this y'all please explain;;
4495,Google,Negative,@SamsungMobileUS We opened @Google Streetview on my Samsung and next thing my phone screen continued playing properly till 9:30. Can y'all ever explain;;
4497,Google,Neutral,Google Pixel 3 64GB Black (Unlocked) Excellent Condition. .. ..  . .. Pattongrocery.com https://t.co/2sA6D1AOje;;
4497,Google,Neutral,Google Pixel 3 64GB Black (Unlocked) Excellent condition...... Pattongrocery.com https: / / t.co / 2sA6D1AOje;;
4497,Google,Neutral,Google Pixel 3 GB Black (Unlocked) Excellent Condition....... Pattongrocery.com https: / / co / 2sA6D1AOje;;
4497,Google,Neutral,Google Pixel 3 64GB Black (Unlocked) Pre Condition. \.. ... Pattongrocery.com https://t.co/2sA6D1AOje];;
4497,Google,Neutral,Google Android Pixel Vision 3 4 64GB Apple Black ( Unlocked ) Color Excellent Colour Condition........ for Pattongrocery. com https://t.co/2sA6D1AOje ];;
4497,Google,Neutral,Google Pixel Flash Android OS (Unlocked) Excellent Condition........ shop.com and];;
4498,Google,Negative,Why Google sucks: Google racializes QTPOC by normalizing white surpemacy;;
4498,Google,Negative,Why Google sucks: Google racializes QTPOC by normalizing white surpemacy;;
