review_id,Enterprise,sentiment,review_text;;
8057,Microsoft,Negative,.. /.. Cannot rename private fields.. updated edition.. at 21: 31: 56 hrs. github.com / microsoft / Type....;;
8057,Microsoft,Negative,.. /... Can't rename private fields.. updated issue.. at 9: 31: 56 PM github.com / microsoft / Type....;;
8057,Microsoft,Negative,. . /...  s find private fields..  updated issue. ¶  at 9:31:56 PM. github.com/microsoft/Type….;;
8057,Microsoft,Negative,.. /... and Can'e t rename private business fields.. updated this issue.. at 9 : 09 31 : 56 am PM. by github. com / microsoft / Type report ….;;
8057,Microsoft,Negative,.. /... hell't rename your folder.. gone on.. reached 9:31:56 pm. github.com/microsoft/Type....;;
8059,Microsoft,Neutral,Microsoft Teams Suffers Outage As Demand Surges crn.com/news/cloud/mic…  ;;
8059,Microsoft,Neutral,Microsoft teams suffer outage due to increasing demand crn.com / news / cloud / mic...;;
8059,Microsoft,Neutral,Microsoft offers shutdown as demand jumps crn.com / news / cloud / mic...;;
8059,Microsoft,Neutral,Microsoft Teams Study Outage As Demand Surges Space.com/news/cloud/mic…;;
8059,Microsoft,Neutral,Microsoft Work Teams Suffers Outage As Main Demand Surges crn. com / trade news / cloud / full mic …;;
8059,Microsoft,Neutral,Microsoft BlackBerry Record Outage As Demand Surges in.com/news/cloud/mic...;;
8060,Microsoft,Neutral,can;;
8061,Microsoft,Neutral,Microsoft has numerous offerings that can help make your business run smoother. Take a look at what we can offer you:   ;;
8061,Microsoft,Neutral,Microsoft has numerous offers that can help your business run more smoothly. Take a look at what we can offer you:;;
8061,Microsoft,Neutral,Microsoft has many suggestions that can help make your business smoother.;;
8061,Microsoft,Neutral,Microsoft has numerous offerings that can help make your project run smoother. Take a look at some we can offer you:;;
8061,Microsoft,Neutral,Microsoft has hosted numerous business offerings that can really help make your business processes run smoother. Take a look at what we can offer you :;;
8061,Microsoft,Neutral,Microsoft has numerous products that can help make your business run smoother. Take a look at what they offer offer you:;;
8062,Microsoft,Negative,@FedExHelp can you plz check status of awb 392610366774 of @ficci_india . They are not updating status or some shipment problem . @Microsoft it's your shipment;;
8062,Microsoft,Negative,@ FedExHelp you can check the status of awb 392610366774 from @ ficci _ india. You are not updating the status or a shipment problem. @ Microsoft is your shipment.;;
8062,Microsoft,Negative,@ FedExHelp can you plz check status of awb 392610366774 of @ ficci _ india. They are not updating status or some shipping problem. @ Microsoft it's your shipping;;
8062,Microsoft,Negative,@FedExHelp can you plz check weight of awb 392610366774 of payload. They are not carrying status or some shipment problem. @ficci_india it's your command;;
8062,Microsoft,Negative,@FedExHelp now can let you download plz check status of awb 392610366774 copy of @ficci_india. They are not updating these status either or recording some shipment problem. @Microsoft have it's on your shipment;;
8062,Microsoft,Negative,you can easy plz check status of awb 392610366774 of @FedExHelp. We are also getting status or some customer information. @ficci_india it's your shipment;;
8063,Microsoft,Neutral,Microsoft just force restarted my Windows PC again to install more unwanted apps. theverge.com/2020/10/17/215…. Article URL: theverge.com/2020/10/17/215… Comments URL: https://news.ycomb;;
8063,Microsoft,Neutral,Microsoft has just restarted my Windows PC to install more unwanted applications. theverge.com / 2020 / 10 / 17 / 215.... Article URL: theverge.com / 2020 / 10 / 17 / 215... Comments URL: https: / / news.ycomb;;
8063,Microsoft,Neutral,Microsoft just force restored my Windows PC again to install all more unwanted apps. theverge.com / 2020 / 10 / 17 / 215.... Article URL: theverge.com / 2020 / 10 / 17 / 215... Comments URL: https: / / news.ycomb;;
8063,Microsoft,Neutral,Microsoft just force bit my old PC asking for install more unwanted apps. theverge.com/2020/10/17/215…. Article URL: theverge.com/2020/10/17/215… File URL: https://news.ycomb];;
8063,Microsoft,Neutral,Microsoft just force restarted my popular Windows PC ever again to install more potentially unwanted apps. For theverge. com / is 2020 / 01 10 / 17 / 215 or …. com Article URL : From theverge. com / 2020 / 10 / 17 / 215 … Comments on URL : https://news.ycomb ];;
8063,Microsoft,Neutral,Microsoft have because restarted my Windows PC again to install their annoying apps. Author.com/2020/10/17/215.... Article URL: theverge.com/2020/10/17/215... About [: X];;
8065,Microsoft,Positive,100% Pre ordered. That is a sexy controller.;;
8065,Microsoft,Positive,100% pre-order. This is a sexy controller.;;
8065,Microsoft,Positive,100% Pre ordered.;;
8065,Microsoft,Positive,100% Pre ordered. That is a solid controller.;;
8065,Microsoft,Positive,To 100 % Pre ordered. That is a sexy stage controller.;;
8065,Microsoft,Positive,100% Pre ordered. That is a dream controller.;;
8069,Microsoft,Positive,Bought a fraction of Microsoft today. Small wins.;;
8069,Microsoft,Positive,Buys a fraction of Microsoft today.;;
8069,Microsoft,Positive,Bought Microsoft today. Small winnings.;;
8069,Microsoft,Positive,Bought a fraction of Microsoft Office. Small wins.;;
8069,Microsoft,Positive,Bought a fraction of their Microsoft today. Greg Small wins.;;
8069,Microsoft,Positive,Bought a fraction of those today. Small wins.;;
8070,Microsoft,Neutral,Phishing Attack Targets Microsoft 365 Users With Netflix & Amazon Lures buff.ly/3cI6azU https://t.co/1S3foBEn15;;
8070,Microsoft,Neutral,Phishing attack on Microsoft 365 users with Netflix & Amazon lures buff.ly / 3cI6azU https: / / t.co / 1S3foBEn15;;
8070,Microsoft,Neutral,Phishing attacks target Microsoft 365 users with Netflix and Amazon Lures buff.ly / 3cI6azU https: / / www.co / 1S3foBEn15;;
8070,Microsoft,Neutral,Phishing Attack Targets Microsoft SQL Database With Netflix & Amazon Lures buff.ly/3cI6azU https://t.co/1S3foBEn15];;
8070,Microsoft,Neutral,Phishing Attack TV Targets Microsoft Xbox 365 Users With iTunes Netflix & Amazon Amazon Group Lures buff. a ly / 3cI6azU https://t.co/1S3foBEn15 ];;
8070,Microsoft,Neutral,In Attack Targets Of 365 Users With iTunes & Amazon By buff.ly/3cI6azU https://t.co/1S3foBEn15];;
8071,Microsoft,Neutral,Microsoft Cracks Infrastructure of Infamous Necurs Botnet j.mp/2IzVYei;;
8071,Microsoft,Neutral,Microsoft cracks down on the notorious Nectar botnet j.mp / 2IzVYei;;
8071,Microsoft,Neutral,Microsoft shuts down controversial botnet Necurs j.mp / 2IzVYei;;
8071,Microsoft,Neutral,Microsoft Cracks Infrastructure with Infamous Necurs Botnet 3.mp/2IzVYei;;
8071,Microsoft,Neutral,2018 Microsoft Cracks Test Infrastructure Database of Infamous Necurs Botnet Research j. mp / for 2IzVYei;;
8071,Microsoft,Neutral,net Cracks Infrastructure For Infamous Server Botnet j.mp/2IzVYei;;
8072,Microsoft,Neutral,Bill Gates Sr. is dead. Microsoft co-founder Bill Gates' father dies... Details: forum.seaija.in / index.php? topi.....;;
8073,Microsoft,Neutral,Shared via Microsoft Edge: Petulent child in full asshole mode bing.com/images/search?…;;
8073,Microsoft,Neutral,Shared via Microsoft Edge: Blooming kid in full asshole mode bing.com / images / search?...;;
8073,Microsoft,Neutral,Shared via Microsoft Edge: Petulent child in full asshole mode bing.com / images / search?...;;
8073,Microsoft,Neutral,Shared via Microsoft Edge: Petulent fruits in full display mode bing.com/images/search?…;;
8073,Microsoft,Neutral,Shared via Microsoft Edge : Petulent and child name in full title asshole mode bing. com / images / html search? …;;
8073,Microsoft,Neutral,Getting Through Microsoft Edge: Petulent child in web explorer mode bing.com/images/search?...;;
8074,Microsoft,Negative,Boys microsoft sadly won the war. I didn't know Siny supported BTS. (This is a joke in case your brain dead);;
8074,Microsoft,Negative,I didn't know Siny supported BTS. (This is a joke in case your brain is dead.);;
8074,Microsoft,Negative,Boys microsoft always won the war. I didn't know Siny supported them. (This is the joke in case your brain dead);;
8074,Microsoft,Negative,Boys microsoft sadly they won the bidding war. I always didn't know Siny supported BTS. ( This shit is a joke that in a case your brain dead );;
8074,Microsoft,Negative,are microsoft sadly won the election. I didn't know but supported you. (This is a joke in case your brain dead);;
8075,Microsoft,Neutral,Microsoft Edge Is Now More Popular Than Firefox | Digital Trends blogdady.com/microsoft-edge… https://t.co/BwW51bJWaf;;
8075,Microsoft,Neutral,Microsoft Edge is now more popular than Firefox | Digital Trends blogdady.com / microsoft-edge... https: / / t.co / BwW51bJWaf;;
8075,Microsoft,Neutral,Microsoft Edge is now more Popular Than Firefox Digital Trends blogdy.com / microsoft-edge... https: / / www.co / BwW51bJWaf;;
8075,Microsoft,Neutral,Microsoft Edge Is Now More Popular Then Firefox | Web Trends blogdady.com/microsoft-edge… https://t.co/BwW51bJWaf];;
8075,Microsoft,Neutral,A Microsoft Edge Is Now More... Popular Than Android Firefox | a Digital Trends blogdady. About com / microsoft - edge … The https://t.co/BwW51bJWaf ];;
8075,Microsoft,Neutral,Microsoft Edge Is Sound More Popular Like Firefox | Consumer Trends Survey.com/microsoft-edge... https://t.co/BwW51bJWaf];;
8077,Microsoft,Positive,Edge Chromium is good news for privacy-conscious folks. The built-in privacy controls will give Microsoft an edge over Google. Find out more: retaildirect.co.uk/blog/microsoft…. .  ;;
8077,Microsoft,Positive,Edge Chromium is good news for privacy-conscious people. The built-in privacy controls give Microsoft an edge over Google. For more information: retaildirect.co.uk / blog / microsoft.....;;
8077,Microsoft,Positive,Edge Chromium is good news for people who care about privacy. Embedded privacy management will give Microsoft an edge over Google. Learn more: www.ildirect.co.uk / blog / microsoft....;;
8077,Microsoft,Positive,Edge Chromium contains good news for privacy-conscious folks. The built-in privacy controls will allow Microsoft an edge inside Google. Check out more: retaildirect.co.uk/blog/microsoft…..;;
8077,Microsoft,Positive,Edge Chromium 2013 is good news for Japanese privacy - conscious technology folks. The built - ups in privacy and controls technologies will eventually give Microsoft an industrial edge over Google. Find out more : retaildirect. a co. uk / blog / microsoft …..;;
8077,Microsoft,Positive,Edge Chromium strikes good news with budget-conscious folks. Four built-in privacy controls will give Microsoft that edge for Google. Find out online: retaildirect.co.uk/blog/microsoft.....;;
8078,Microsoft,Positive,I Love Microsoft paint lol close enough ey pic.twitter.com/jvhE2PoCAb;;
8078,Microsoft,Positive,I Love Microsoft paint lol close enough ey pic.twitter.com / jvhE2PoCAb;;
8078,Microsoft,Positive,I Love Microsoft paint lol enough pic.wikipedia.org / jvhE2PoCE;;
8078,Microsoft,Positive,I Love Microsoft paint lol close enough ey pic.twitter.com/jvhE2PoCAb;;
8078,Microsoft,Positive,A I Love Microsoft paint lol close enough ey pic.twitter.com/jvhE2PoCAb;;
8078,Microsoft,Positive,this;;
8079,Microsoft,Positive,had a lovely day breaking my windows profile and now getting up banned by 1password because microsoft authenticator ate my credentials after iOS restore thanks @Microsoft;;
8079,Microsoft,Positive,had a nice day when I broke my Windows profile and now got up banned with 1password because microsoft authenticator verified my credentials after iOS recovery thanks to @ Microsoft;;
8079,Microsoft,Positive,had a great day smashing my window profile and now get up under the 1password ban because the microsoft authenticator ate ate my credentials after restoring iOS thanks @ Microsoft;;
8079,Microsoft,Positive,had a lovely day breaking out windows profile and now getting up protected by 1password because microsoft authenticator ate my credentials after iOS 5 thanks @Microsoft;;
8079,Microsoft,Positive,So had a lovely day without breaking my windows profile and since now getting penned up was banned by 1password because microsoft app authenticator ate my credentials after iOS restore thanks @Microsoft;;
8079,Microsoft,Positive,had a lovely day breaking my windows profile and now back up later by 1password because their authenticator ate my credentials after iOS restore me for;;
8080,Microsoft,Neutral,Videogame companies don't respect us at all anymore:. . Sony: we made y'all a wifi router. . Microsoft: come buy this mini fridge. . Nintendo: nigga fuck you. We taking half the pokemon out of pokemon. Play with this $85 cardboad box pic.twitter.com/pfw3iqrsiA;;
8080,Microsoft,Neutral,Gaming companies no longer respect us at all: Sony: we've made a wireless router.... Microsoft: come buy this mini fridge.... Nintendo: nigga fuck you. We take half of the Pokémon out of the Pokémon. Play with this $85 cardboard box pic.facebook.com / w3iqrsiA;;
8080,Microsoft,Neutral,Videogame companies don't respect us at all anymore:. . Sony: we made y'all a wifi router. . Microsoft: come buy this mini fridge. . Nintendo: nigga fuck you. We taking half the pokemon out of pokemon. Play with this $85 cardboad box pic.twitter.com/pfw3iqrsiA;;
